1	1000	10
325	148	1	1
346	139	0	1
365	131	0	1
274	174	0	1
305	156	0	1
307	154	0	1
330	143	0	1
237	199	1	1
351	134	0	1
281	167	1	1
291	161	1	1
253	185	1	1
246	190	1	1
331	141	1	1
256	182	1	1
285	163	0	1
252	184	0	1
268	172	0	1
325	141	1	1
366	125	0	1
337	135	1	1
338	134	0	1
268	169	1	1
267	169	0	1
241	187	1	1
237	190	1	1
238	189	0	1
233	193	1	1
214	209	0	1
283	158	1	1
234	191	1	1
289	154	0	1
342	130	1	1
288	153	0	1
302	145	1	1
321	136	0	1
345	126	1	1
289	150	0	1
238	182	0	1
213	203	0	1
327	132	1	1
278	155	1	1
221	194	1	1
280	153	1	1
365	117	1	1
254	168	0	1
333	128	1	1
304	140	1	1
334	127	0	1
214	198	0	1
234	181	0	1
208	202	0	1
317	132	1	1
239	175	1	1
232	180	0	1
235	177	1	1
355	117	0	1
266	155	0	1
335	122	0	1
220	185	0	1
267	152	0	1
314	129	0	1
277	146	1	1
209	193	0	1
238	169	0	1
313	128	1	1
260	154	1	1
250	160	1	1
203	197	1	1
305	131	1	1
206	193	1	1
263	151	1	1
211	188	1	1
237	167	1	1
297	133	0	1
292	135	0	1
199	198	1	1
333	118	1	1
255	153	0	1
368	106	0	1
202	193	1	1
276	141	0	1
281	138	1	1
219	177	0	1
302	128	1	1
280	138	1	1
237	163	1	1
259	149	1	1
353	109	0	1
300	128	0	1
207	185	0	1
275	139	1	1
273	140	0	1
269	142	0	1
230	166	0	1
202	189	0	1
249	153	0	1
366	104	1	1
209	181	0	1
206	182	0	1
198	189	0	1
238	157	1	1
349	107	1	1
229	163	0	1
212	176	0	1
291	128	0	1
223	166	0	1
224	165	1	1
222	165	0	1
201	182	0	1
343	106	0	1
191	189	1	1
279	129	0	1
258	139	1	1
198	181	1	1
248	144	1	1
215	166	1	1
207	171	1	1
276	128	0	1
301	117	0	1
311	113	1	1
222	158	0	1
207	169	1	1
253	138	0	1
229	151	0	1
235	147	1	1
304	113	0	1
236	145	0	1
237	144	0	1
247	138	1	1
211	161	0	1
201	169	1	1
262	128	0	1
263	127	1	1
283	118	1	1
362	92	0	1
187	178	0	1
339	98	0	1
361	92	1	1
295	112	0	1
273	121	1	1
311	106	0	1
370	89	0	1
299	110	0	1
330	99	1	1
281	115	0	1
359	90	1	1
253	127	0	1
247	130	0	1
300	107	0	1
289	111	1	1
267	120	1	1
372	86	1	1
343	93	0	1
322	99	1	1
252	126	0	1
206	154	1	1
337	94	0	1
179	176	1	1
207	152	0	1
240	131	0	1
196	160	0	1
261	120	0	1
363	86	1	1
253	123	0	1
279	111	0	1
188	164	0	1
237	130	1	1
299	103	0	1
248	124	0	1
213	144	1	1
348	88	1	1
253	120	1	1
221	137	0	1
285	106	1	1
257	117	0	1
318	94	0	1
209	143	1	1
180	166	0	1
175	170	1	1
183	161	0	1
189	155	1	1
227	129	0	1
262	111	1	1
271	107	1	1
204	142	0	1
323	89	1	1
337	85	1	1
257	111	0	1
202	141	1	1
263	108	0	1
265	107	1	1
272	104	0	1
332	85	1	1
340	83	1	1
282	100	1	1
197	142	1	1
172	162	0	1
273	102	0	1
212	131	1	1
213	130	0	1
218	127	1	1
208	133	0	1
203	136	0	1
363	76	1	1
281	98	1	1
372	74	1	1
308	89	1	1
215	127	1	1
176	155	1	1
237	115	0	1
353	77	0	1
343	79	0	1
345	78	0	1
280	96	1	1
285	94	0	1
248	108	1	1
371	72	1	1
199	134	0	1
205	130	0	1
279	95	0	1
188	140	1	1
299	88	0	1
318	82	1	1
181	144	1	1
302	86	1	1
184	141	1	1
264	98	1	1
331	78	1	1
260	99	1	1
338	75	0	1
206	123	0	1
216	117	0	1
184	137	0	1
256	98	0	1
352	71	1	1
233	107	0	1
356	70	0	1
165	151	1	1
168	148	0	1
276	90	1	1
236	105	0	1
353	70	1	1
325	76	0	1
195	126	0	1
245	100	0	1
318	77	0	1
295	83	0	1
198	123	0	1
248	98	1	1
307	79	0	1
189	128	1	1
174	139	1	1
212	114	1	1
262	92	0	1
365	66	1	1
188	128	1	1
296	81	0	1
354	67	0	1
208	114	0	1
168	141	0	1
362	65	1	1
279	84	1	1
238	98	0	1
299	78	1	1
174	134	0	1
184	126	1	1
170	135	1	1
304	75	1	1
153	149	1	1
281	81	0	1
159	143	0	1
162	140	1	1
184	123	0	1
206	109	0	1
174	129	0	1
255	88	0	1
161	139	0	1
226	99	1	1
226	98	0	1
203	109	0	1
202	109	1	1
234	94	0	1
353	62	1	1
243	90	1	1
168	130	0	1
197	110	0	1
147	147	0	1
170	127	0	1
220	98	1	1
279	77	0	1
150	143	0	1
324	66	0	1
237	90	0	1
374	57	1	1
296	72	0	1
201	106	1	1
331	64	0	1
181	117	0	1
311	68	1	1
352	60	1	1
260	81	1	1
146	144	1	1
214	98	1	1
155	135	1	1
148	141	0	1
301	69	0	1
162	126	0	1
182	112	1	1
334	60	1	1
263	76	0	1
322	62	1	1
265	75	1	1
209	95	0	1
147	135	0	1
182	109	0	1
330	60	1	1
225	88	1	1
319	62	0	1
373	53	0	1
372	53	1	1
154	128	0	1
246	80	0	1
171	115	1	1
157	125	1	1
223	88	1	1
143	137	1	1
251	78	0	1
257	76	0	1
211	92	1	1
255	76	0	1
345	56	1	1
230	84	0	1
254	76	0	1
199	97	0	1
229	84	1	1
160	120	1	1
145	132	1	1
301	63	0	1
296	64	1	1
175	108	1	1
164	115	0	1
165	114	0	1
204	92	1	1
274	68	0	1
140	133	1	1
358	52	1	1
150	124	1	1
173	107	1	1
234	79	1	1
271	68	0	1
307	60	1	1
177	104	0	1
368	50	0	1
259	71	0	1
164	112	0	1
151	121	0	1
167	109	1	1
182	100	0	1
200	91	1	1
144	126	1	1
223	81	1	1
225	80	0	1
333	54	0	1
189	95	0	1
326	55	0	1
308	58	1	1
283	63	0	1
135	132	1	1
178	100	1	1
152	117	0	1
148	120	1	1
211	84	0	1
266	66	0	1
133	132	0	1
164	107	1	1
158	111	1	1
373	47	1	1
287	61	0	1
156	112	0	1
290	60	1	1
362	48	1	1
334	52	0	1
353	49	0	1
216	80	0	1
215	80	1	1
230	74	0	1
181	94	1	1
202	84	0	1
229	74	0	1
287	59	0	1
163	103	1	1
151	111	0	1
190	88	1	1
244	68	0	1
194	85	0	1
289	57	0	1
177	93	0	1
189	87	1	1
136	119	0	1
245	66	0	1
168	96	1	1
137	116	0	1
133	119	0	1
375	42	1	1
169	93	0	1
357	44	1	1
245	64	1	1
363	43	0	1
132	118	1	1
139	112	1	1
134	116	1	1
242	64	0	1
236	65	0	1
218	70	0	1
145	105	0	1
185	82	1	1
257	59	0	1
233	65	1	1
161	94	0	1
182	83	1	1
152	99	1	1
138	109	1	1
195	77	1	1
129	116	0	1
133	112	0	1
270	55	1	1
156	95	1	1
269	55	0	1
175	84	1	1
146	100	1	1
161	90	0	1
315	46	0	1
307	47	1	1
152	94	1	1
157	91	0	1
216	66	0	1
137	104	1	1
365	39	1	1
145	98	1	1
263	54	0	1
289	49	0	1
177	80	1	1
202	70	0	1
344	41	0	1
343	41	0	1
142	99	1	1
368	38	1	1
132	105	1	1
133	104	0	1
144	96	0	1
216	64	1	1
197	70	1	1
140	98	0	1
161	85	0	1
157	86	1	1
153	88	1	1
203	66	1	1
227	59	1	1
130	103	1	1
350	38	0	1
341	39	0	1
122	109	0	1
271	49	1	1
241	55	1	1
184	72	0	1
210	63	0	1
157	84	1	1
274	48	1	1
239	55	0	1
187	70	0	1
210	62	1	1
202	64	1	1
331	39	1	1
130	99	1	1
282	45	1	1
323	39	0	1
217	58	0	1
299	42	0	1
228	55	0	1
117	107	1	1
137	91	1	1
183	68	1	1
132	94	0	1
189	65	1	1
279	44	1	1
136	90	0	1
163	75	1	1
329	37	1	1
206	59	1	1
118	103	0	1
176	69	0	1
262	46	1	1
249	48	0	1
161	74	0	1
283	42	1	1
198	60	0	1
112	106	0	1
152	78	0	1
359	33	1	1
301	39	1	1
293	40	1	1
157	74	1	1
264	44	1	1
289	40	1	1
197	58	0	1
320	35	1	1
123	90	1	1
186	59	0	1
228	48	0	1
127	86	0	1
216	50	1	1
165	65	1	1
335	32	0	1
254	42	0	1
169	63	0	1
322	33	1	1
155	68	0	1
214	49	0	1
290	36	0	1
307	34	1	1
316	33	1	1
372	28	0	1
121	86	1	1
202	51	1	1
145	71	1	1
113	91	0	1
171	60	1	1
223	46	1	1
142	72	0	1
232	44	0	1
161	63	1	1
247	41	0	1
375	27	1	1
177	57	1	1
325	31	1	1
223	45	1	1
139	72	0	1
138	71	0	1
142	69	1	1
178	54	0	1
181	53	0	1
281	34	1	1
145	65	0	1
124	76	0	1
213	44	1	1
246	38	0	1
198	47	1	1
371	25	1	1
288	32	0	1
184	50	1	1
113	80	0	1
188	48	1	1
220	41	0	1
121	71	0	1
330	26	0	1
267	32	0	1
123	69	1	1
160	53	1	1
96	87	1	1
151	55	1	1
154	53	1	1
129	63	0	1
119	68	1	1
159	50	1	1
203	39	1	1
114	69	1	1
151	52	0	1
140	56	0	1
235	33	1	1
127	61	1	1
140	55	1	1
167	46	1	1
166	46	0	1
243	31	1	1
232	32	1	1
211	35	0	1
96	76	1	1
153	47	1	1
92	78	0	1
246	29	0	1
245	29	1	1
263	27	1	1
93	76	0	1
141	50	1	1
199	35	1	1
227	30	0	1
184	37	0	1
85	79	1	1
88	76	0	1
256	26	1	1
147	45	1	1
135	49	0	1
150	44	1	1
183	36	0	1
177	37	0	1
163	40	0	1
130	50	0	1
90	72	1	1
91	71	0	1
252	25	0	1
128	49	1	1
86	72	0	1
165	37	0	1
133	45	1	1
80	74	0	1
121	48	1	1
128	45	0	1
200	28	1	1
81	69	0	1
80	69	1	1
81	68	1	1
153	35	0	1
101	53	0	1
89	60	0	1
92	58	0	1
154	34	0	1
80	63	1	1
186	27	0	1
152	33	0	1
153	32	1	1
152	32	1	1
79	61	0	1
92	52	1	1
73	65	0	1
111	42	0	1
74	61	1	1
138	32	1	1
159	27	1	1
66	63	1	1
143	28	0	1
88	44	0	1
67	55	1	1
82	44	1	1
73	49	1	1
136	26	0	1
75	45	0	1
112	30	1	1
67	49	0	1
86	37	1	1
122	26	0	1
73	43	1	1
107	29	0	1
79	39	1	1
76	40	0	1
54	52	1	1
59	47	1	1
78	33	1	1
93	27	1	1
52	48	0	1
57	42	1	1
66	36	0	1
50	46	0	1
50	43	0	1
73	29	1	1
41	32	0	1
48	27	0	1
40	27	1	1
39	27	0	1
32	26	0	1


300	1000	1000
374	365	0	1
375	361	1	1
367	366	1	1
371	362	1	1
367	362	1	1
371	339	0	1
356	353	0	1
358	351	1	1
354	351	1	1
358	345	0	1
375	329	1	1
370	331	0	1
353	346	1	1
374	323	1	1
349	342	0	1
370	317	0	1
345	337	1	1
347	334	0	1
341	339	0	1
339	339	1	1
351	327	1	1
344	332	0	1
369	307	1	1
352	318	1	1
357	313	0	1
366	305	1	1
355	314	1	1
335	331	0	1
363	305	0	1
351	311	0	1
337	320	1	1
373	286	1	1
358	295	0	1
327	321	0	1
366	285	1	1
346	301	1	1
330	314	0	1
375	275	0	1
330	312	1	1
346	296	1	1
356	285	0	1
351	288	0	1
375	269	1	1
373	270	0	1
362	278	1	1
329	305	0	1
341	293	0	1
343	291	1	1
375	265	0	1
338	294	0	1
339	291	1	1
335	294	1	1
353	279	0	1
359	274	0	1
327	300	1	1
361	270	0	1
351	277	0	1
341	284	1	1
371	261	1	1
342	282	0	1
371	256	1	1
336	282	0	1
370	256	0	1
348	272	1	1
326	290	1	1
365	259	1	1
362	261	0	1
359	263	0	1
332	284	0	1
335	280	1	1
347	270	0	1
327	286	0	1
329	284	1	1
319	291	0	1
356	260	1	1
307	300	0	1
362	252	1	1
360	253	1	1
306	297	1	1
361	250	1	1
305	295	0	1
342	263	0	1
313	286	0	1
365	245	1	1
363	246	1	1
373	239	0	1
300	295	1	1
336	263	0	1
352	251	1	1
299	295	1	1
312	282	0	1
360	244	1	1
343	256	1	1
351	250	0	1
313	279	0	1
333	262	1	1
354	245	1	1
333	260	0	1
335	258	1	1
301	286	1	1
354	242	1	1
331	258	1	1
324	262	0	1
374	226	0	1
300	281	0	1
373	226	0	1
348	242	0	1
305	276	0	1
317	264	1	1
322	259	0	1
358	232	0	1
316	262	1	1
349	237	1	1
374	221	1	1
369	222	0	1
341	240	0	1
328	248	0	1
286	284	1	1
307	263	0	1
333	241	1	1
288	278	0	1
305	261	1	1
341	233	1	1
293	271	0	1
339	233	0	1
296	266	0	1
329	239	0	1
300	262	1	1
310	252	0	1
302	258	0	1
346	224	0	1
342	226	1	1
362	213	1	1
314	245	1	1
308	248	1	1
303	252	0	1
319	239	0	1
306	247	0	1
292	258	1	1
293	257	0	1
311	241	1	1
314	238	0	1
375	199	1	1
312	239	0	1
372	200	1	1
294	252	1	1
324	228	0	1
283	261	0	1
284	260	1	1
351	210	1	1
344	214	1	1
363	202	1	1
374	196	1	1
347	211	1	1
303	241	1	1
284	257	0	1
329	221	0	1
305	238	0	1
298	242	1	1
271	266	1	1
309	232	1	1
313	229	0	1
317	226	1	1
349	205	1	1
331	216	0	1
282	251	0	1
306	228	1	1
319	218	1	1
329	211	1	1
285	243	1	1
299	231	1	1
354	195	1	1
268	256	1	1
269	255	1	1
338	202	1	1
310	220	0	1
339	201	1	1
373	182	0	1
299	227	1	1
290	234	1	1
334	203	0	1
262	258	0	1
373	181	1	1
286	236	1	1
315	214	0	1
325	207	0	1
262	256	1	1
286	233	0	1
263	253	1	1
268	248	0	1
342	194	0	1
325	204	1	1
346	191	0	1
280	236	1	1
352	187	0	1
263	250	1	1
317	207	0	1
324	202	1	1
371	176	1	1
273	239	0	1
302	216	1	1
296	219	0	1
288	225	0	1
347	186	0	1
341	189	1	1
262	245	0	1
304	209	0	1
366	173	0	1
295	214	1	1
251	249	1	1
256	243	0	1
288	216	0	1
311	200	1	1
288	215	1	1
286	216	1	1
351	176	0	1
272	227	1	1
259	238	1	1
372	165	0	1
275	223	0	1
374	163	1	1
268	227	0	1
375	162	0	1
246	245	0	1
262	230	0	1
288	209	0	1
373	161	0	1
274	219	1	1
335	179	1	1
253	237	0	1
350	171	1	1
247	242	0	1
261	227	0	1
330	179	0	1
348	169	1	1
259	227	1	1
309	190	0	1
294	199	1	1
362	161	0	1
330	176	1	1
270	215	0	1
325	178	0	1
331	174	0	1
364	158	0	1
321	179	0	1
320	179	0	1
250	228	0	1
285	200	1	1
248	229	0	1
375	151	0	1
266	210	1	1
330	169	0	1
342	163	0	1
264	211	0	1
273	204	0	1
279	199	1	1
279	198	1	1
258	214	0	1
289	191	0	1
273	202	0	1
299	184	1	1
375	146	1	1
267	205	0	1
319	171	1	1
248	219	1	1
240	226	1	1
370	146	1	1
366	147	0	1
328	164	1	1
330	163	0	1
283	190	0	1
256	210	1	1
257	209	0	1
291	184	1	1
349	153	1	1
275	194	1	1
254	210	0	1
321	166	1	1
281	189	1	1
358	148	1	1
277	191	0	1
348	152	1	1
259	204	1	1
352	150	1	1
290	182	0	1
273	193	0	1
342	154	0	1
236	223	1	1
350	150	0	1
307	171	0	1
342	153	1	1
270	193	1	1
231	224	1	1
297	174	0	1
258	200	0	1
242	213	1	1
303	170	0	1
244	211	1	1
359	143	1	1
285	180	0	1
274	187	0	1
356	143	0	1
305	166	1	1
294	172	0	1
227	222	0	1
273	184	1	1
287	175	0	1
263	190	1	1
331	150	1	1
320	155	1	1
306	162	1	1
265	187	0	1
296	167	1	1
354	139	0	1
343	143	1	1
245	200	0	1
262	187	0	1
367	133	1	1
313	155	1	1
266	182	0	1
261	185	1	1
330	146	1	1
365	132	0	1
294	163	0	1
286	167	1	1
268	177	1	1
284	167	1	1
266	178	1	1
244	194	1	1
245	193	0	1
283	167	0	1
342	138	0	1
229	206	0	1
324	145	1	1
313	150	1	1
374	125	1	1
293	159	0	1
284	164	1	1
246	189	0	1
368	126	0	1
240	192	1	1
269	171	0	1
344	133	1	1
242	189	0	1
354	129	0	1
326	140	0	1
335	136	0	1
339	134	1	1
273	166	0	1
223	203	0	1
310	146	0	1
284	159	0	1
244	185	1	1
291	155	0	1
268	168	1	1
292	154	0	1
238	188	0	1
318	140	0	1
216	206	0	1
349	127	0	1
226	195	1	1
355	124	0	1
219	201	1	1
229	192	1	1
223	196	1	1
251	174	0	1
266	164	0	1
228	191	1	1
294	148	1	1
306	142	1	1
215	201	0	1
348	124	0	1
336	128	1	1
325	132	0	1
241	177	1	1
323	132	0	1
367	116	0	1
276	154	1	1
240	176	0	1
285	148	1	1
231	182	0	1
353	119	0	1
221	190	0	1
217	193	0	1
235	177	0	1
246	169	1	1
277	150	0	1
228	182	0	1
223	186	1	1
226	183	1	1
365	113	0	1
218	189	0	1
349	118	0	1
305	135	1	1
306	134	1	1
245	167	0	1
358	114	1	1
268	152	1	1
228	178	1	1
211	192	1	1
217	186	1	1
268	150	1	1
249	161	1	1
201	199	0	1
231	173	1	1
347	115	0	1
232	172	0	1
215	185	1	1
247	161	1	1
231	172	1	1
238	166	0	1
359	110	1	1
270	146	0	1
368	107	1	1
364	108	0	1
347	113	1	1
205	191	1	1
326	119	0	1
221	174	0	1
358	107	0	1
201	190	0	1
326	117	0	1
232	163	1	1
274	138	0	1
262	144	0	1
346	109	1	1
206	183	1	1
237	158	1	1
224	167	0	1
374	100	0	1
241	155	0	1
230	161	1	1
280	132	1	1
342	108	1	1
293	126	0	1
230	160	1	1
259	141	1	1
229	159	1	1
256	141	1	1
220	164	1	1
222	162	1	1
202	177	1	1
308	116	1	1
257	139	1	1
251	142	0	1
207	172	0	1
312	114	1	1
352	101	0	1
309	115	0	1
256	138	1	1
203	174	1	1
257	137	1	1
231	152	1	1
204	172	1	1
262	133	1	1
316	110	1	1
218	159	1	1
281	123	0	1
287	120	0	1
221	155	0	1
191	179	0	1
246	136	0	1
331	100	0	1
299	110	1	1
339	97	1	1
319	103	1	1
181	181	0	1
210	156	1	1
291	112	1	1
196	166	1	1
247	131	1	1
245	132	1	1
345	93	0	1
198	162	0	1
188	170	0	1
201	159	0	1
326	98	0	1
277	115	1	1
350	91	0	1
234	136	1	1
248	128	0	1
284	111	1	1
274	115	0	1
346	91	0	1
337	93	1	1
316	99	1	1
312	100	1	1
231	135	1	1
189	165	1	1
215	145	0	1
191	163	0	1
243	128	0	1
232	134	1	1
203	152	1	1
366	84	1	1
274	112	1	1
227	135	0	1
281	109	0	1
273	112	0	1
237	129	0	1
236	129	0	1
281	108	0	1
184	164	1	1
307	98	0	1
181	165	0	1
269	111	0	1
183	163	0	1
208	143	1	1
358	83	0	1
265	112	0	1
277	107	1	1
174	170	0	1
238	124	1	1
198	148	1	1
336	87	0	1
228	128	1	1
374	78	1	1
264	110	1	1
246	118	1	1
345	84	1	1
281	103	1	1
366	79	1	1
245	118	0	1
199	145	0	1
291	99	0	1
274	105	1	1
176	163	1	1
235	122	1	1
175	163	0	1
241	118	1	1
213	133	1	1
169	167	0	1
293	96	0	1
253	111	0	1
170	165	0	1
175	160	0	1
218	128	0	1
296	94	1	1
201	138	1	1
266	104	0	1
352	78	1	1
223	123	0	1
169	162	1	1
193	141	1	1
181	150	0	1
352	77	0	1
326	83	0	1
264	102	1	1
234	115	1	1
332	81	0	1
223	120	0	1
184	145	0	1
369	72	0	1
284	93	1	1
256	103	1	1
324	81	1	1
270	96	1	1
227	114	0	1
345	75	0	1
221	117	1	1
178	145	1	1
234	110	0	1
338	76	1	1
298	86	0	1
200	128	0	1
162	158	0	1
184	139	1	1
206	124	0	1
290	88	1	1
189	135	1	1
300	85	1	1
195	130	0	1
215	117	1	1
278	90	1	1
168	148	0	1
172	144	0	1
274	90	0	1
352	70	1	1
226	109	1	1
323	75	1	1
156	155	0	1
162	149	0	1
280	86	1	1
364	66	0	1
296	81	0	1
373	64	0	1
158	151	0	1
211	113	1	1
227	105	1	1
186	128	1	1
350	68	0	1
301	79	1	1
158	150	1	1
272	87	1	1
374	63	1	1
168	140	0	1
311	75	0	1
319	73	0	1
358	65	0	1
186	125	0	1
326	71	1	1
257	90	0	1
308	75	1	1
268	86	1	1
177	130	0	1
272	84	1	1
277	82	1	1
311	73	1	1
170	133	0	1
369	61	1	1
331	68	0	1
151	149	1	1
174	129	0	1
182	123	1	1
269	83	1	1
203	109	0	1
191	115	0	1
343	64	1	1
209	105	0	1
153	143	0	1
248	88	1	1
362	60	1	1
151	143	0	1
153	141	1	1
294	73	0	1
345	62	1	1
157	136	0	1
147	145	0	1
213	100	1	1
230	92	0	1
330	64	0	1
264	80	1	1
173	122	1	1
335	63	0	1
166	127	1	1
257	82	0	1
280	75	0	1
200	105	0	1
283	74	0	1
163	128	0	1
175	119	1	1
182	114	1	1
280	74	0	1
338	61	1	1
307	67	1	1
252	81	0	1
234	87	1	1
239	85	1	1
155	131	0	1
146	139	1	1
336	60	0	1
335	60	0	1
233	86	1	1
285	70	0	1
273	73	1	1
293	68	1	1
249	80	1	1
337	59	0	1
342	58	1	1
309	64	1	1
329	60	0	1
141	139	1	1
170	115	0	1
361	54	0	1
324	60	1	1
322	60	1	1
141	137	0	1
284	68	0	1
364	53	1	1
211	91	1	1
298	64	1	1
353	54	1	1
173	110	1	1
365	52	0	1
253	75	1	1
338	56	0	1
205	92	1	1
198	95	1	1
249	75	1	1
153	121	1	1
370	50	0	1
289	64	0	1
324	57	1	1
194	95	1	1
189	97	1	1
250	73	0	1
342	53	1	1
258	70	1	1
136	132	1	1
179	100	0	1
245	73	1	1
331	54	0	1
244	73	1	1
164	108	1	1
135	131	1	1
249	71	1	1
368	48	1	1
147	120	1	1
360	49	1	1
274	64	1	1
138	127	1	1
162	108	1	1
260	67	0	1
215	81	0	1
137	127	1	1
331	52	1	1
187	92	0	1
249	68	1	1
211	80	0	1
305	55	0	1
180	93	0	1
135	124	0	1
176	94	0	1
236	70	0	1
149	109	1	1
133	122	1	1
295	55	1	1
184	88	1	1
204	79	1	1
154	104	1	1
250	64	0	1
290	55	0	1
177	90	1	1
300	53	1	1
247	64	0	1
162	97	1	1
314	50	0	1
215	72	1	1
258	60	1	1
359	43	0	1
187	82	1	1
278	55	0	1
188	81	0	1
199	76	0	1
174	86	0	1
157	95	0	1
321	46	1	1
122	121	0	1
167	88	0	1
284	51	1	1
268	54	0	1
140	103	0	1
369	39	0	1
154	93	1	1
347	41	0	1
184	77	0	1
133	106	1	1
306	46	0	1
230	61	1	1
310	45	0	1
188	74	1	1
309	45	1	1
169	82	1	1
150	92	0	1
197	70	0	1
281	49	0	1
259	53	0	1
120	114	0	1
279	49	0	1
173	78	1	1
146	92	1	1
189	71	0	1
171	78	1	1
133	100	1	1
218	61	0	1
339	39	0	1
163	81	1	1
125	105	0	1
262	50	1	1
374	35	1	1
139	93	0	1
135	95	1	1
267	48	0	1
149	86	0	1
113	113	0	1
304	42	1	1
155	82	0	1
211	60	0	1
275	46	1	1
133	95	0	1
137	92	0	1
293	43	0	1
195	64	1	1
254	49	0	1
116	107	0	1
124	100	0	1
293	42	0	1
157	78	0	1
371	33	1	1
161	76	1	1
194	63	0	1
194	62	1	1
261	46	0	1
162	74	1	1
139	86	0	1
371	32	1	1
218	54	1	1
294	40	1	1
230	51	1	1
300	39	1	1
150	78	1	1
167	70	1	1
290	40	1	1
289	40	1	1
192	60	0	1
121	95	0	1
171	67	0	1
108	106	0	1
197	58	0	1
368	31	0	1
210	54	1	1
130	87	1	1
288	39	0	1
165	68	1	1
169	66	0	1
214	52	1	1
108	103	1	1
299	37	1	1
283	39	0	1
179	61	1	1
352	31	0	1
193	56	0	1
166	65	1	1
372	29	1	1
316	34	0	1
259	41	1	1
176	60	0	1
277	38	1	1
140	75	0	1
250	42	0	1
318	33	1	1
152	69	1	1
255	41	1	1
348	30	0	1
290	36	0	1
171	60	1	1
238	43	1	1
136	75	1	1
229	44	1	1
209	48	1	1
192	52	1	1
107	93	0	1
156	63	0	1
108	91	0	1
127	77	1	1
155	63	1	1
236	41	1	1
115	84	0	1
99	97	0	1
101	95	0	1
109	88	1	1
259	37	1	1
299	32	1	1
199	48	0	1
170	56	0	1
166	57	1	1
363	26	0	1
192	49	1	1
254	37	0	1
207	45	0	1
190	49	1	1
282	33	1	1
178	52	1	1
341	27	0	1
112	82	1	1
270	34	0	1
165	55	0	1
112	81	0	1
100	90	0	1
136	66	0	1
190	47	0	1
145	61	1	1
285	31	1	1
141	62	1	1
336	26	1	1
159	54	0	1
110	78	0	1
144	59	0	1
272	31	0	1
322	26	0	1
144	58	1	1
202	41	1	1
137	60	0	1
163	50	0	1
213	38	1	1
105	77	0	1
298	27	1	1
154	52	0	1
204	39	1	1
131	60	0	1
154	51	0	1
122	64	0	1
101	77	0	1
125	62	0	1
109	71	0	1
118	65	1	1
137	54	1	1
170	43	0	1
109	67	1	1
260	28	1	1
107	67	1	1
230	31	0	1
165	43	0	1
262	27	1	1
272	26	0	1
141	50	0	1
132	53	0	1
279	25	0	1
127	54	1	1
88	77	1	1
232	29	0	1
131	51	0	1
183	36	0	1
108	61	0	1
129	51	0	1
168	39	1	1
260	25	0	1
165	39	0	1
109	59	1	1
81	79	0	1
135	47	1	1
203	31	1	1
233	27	1	1
85	73	1	1
175	35	1	1
115	52	0	1
117	51	1	1
134	43	1	1
107	53	1	1
201	28	0	1
197	28	0	1
189	29	0	1
123	44	0	1
185	29	1	1
114	47	0	1
103	52	1	1
130	41	0	1
140	38	1	1
105	50	1	1
137	38	0	1
86	60	0	1
77	66	0	1
149	34	1	1
163	31	0	1
99	51	0	1
192	26	1	1
146	34	0	1
113	43	1	1
95	51	0	1
71	68	0	1
172	28	1	1
192	25	1	1
78	61	0	1
79	59	0	1
92	50	1	1
123	37	1	1
127	35	0	1
90	49	0	1
169	26	0	1
86	51	1	1
115	38	1	1
174	25	1	1
155	28	1	1
128	32	0	1
93	44	1	1
107	38	0	1
64	63	0	1
126	32	1	1
83	47	1	1
104	37	0	1
63	61	1	1
135	27	0	1
109	32	1	1
104	33	1	1
88	39	1	1
85	40	1	1
60	56	1	1
111	29	0	1
117	26	1	1
121	25	0	1
57	50	1	1
81	35	1	1
67	42	0	1
62	45	0	1
56	48	0	1
53	48	1	1
94	26	1	1
62	37	0	1
54	42	1	1
60	34	0	1
64	29	1	1
52	35	1	1
56	31	0	1
64	25	1	1
47	33	0	1
42	36	0	1
46	31	0	1
45	29	1	1
45	26	1	1
34	32	1	1


301	1000	1000
75	74	1	1
74	74	1	1
75	73	1	1
74	73	0	1
75	72	0	1
74	72	1	1
73	72	1	1
74	71	0	1
74	70	1	1
75	69	0	1
73	70	1	1
75	68	1	1
71	71	0	1
72	70	1	1
74	68	0	1
75	67	0	1
71	70	1	1
72	69	1	1
73	68	1	1
75	66	1	1
70	70	1	1
72	68	1	1
73	67	0	1
74	66	0	1
75	65	1	1
71	68	0	1
73	66	0	1
75	64	1	1
69	69	1	1
70	68	1	1
71	67	0	1
73	65	0	1
74	64	1	1
75	63	1	1
69	68	1	1
70	67	1	1
71	66	0	1
73	64	1	1
68	68	0	1
69	67	0	1
70	66	1	1
72	64	1	1
73	63	1	1
75	61	1	1
68	67	0	1
69	66	0	1
70	65	1	1
72	63	1	1
74	61	0	1
75	60	0	1
68	66	1	1
69	65	0	1
70	64	1	1
71	63	1	1
72	62	0	1
74	60	0	1
75	59	1	1
67	66	1	1
68	65	1	1
69	64	0	1
70	63	0	1
71	62	0	1
72	61	0	1
74	59	1	1
67	65	1	1
68	64	1	1
75	58	0	1
70	62	0	1
71	61	0	1
72	60	1	1
66	65	1	1
67	64	0	1
68	63	0	1
69	62	0	1
75	57	0	1
70	61	0	1
71	60	0	1
72	59	0	1
73	58	1	1
66	64	1	1
67	63	0	1
74	57	1	1
69	61	1	1
70	60	0	1
75	56	1	1
71	59	0	1
